Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly),Gas:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 03/27  09:00:00,299472235.912131,291564579.902341,299472235.912131,6560265.97558172,223766344.585421,97164660.5859424,194399919.316399,6560265.97558172,1347390.03420791,0.0,0.0,223766344.585421 
 03/27  10:00:00,299032945.670773,291564579.902341,299032945.670773,6560265.97558172,198977896.324682,97164660.5859424,194399919.316399,6560265.97558172,908099.792850174,0.0,0.0,198977896.324682 
 03/27  11:00:00,298826742.616044,291564579.902341,298826742.616044,6560265.97558172,172242027.969885,97164660.5859424,194399919.316399,6560265.97558172,701896.738121302,0.0,0.0,172242027.969885 
 03/27  12:00:00,277103568.218028,269964588.867186,277103568.218028,6560265.97558172,150056878.633981,97164660.5859424,172799928.281244,6560265.97558172,578713.375259924,0.0,0.0,150056878.633981 
 03/27  13:00:00,298663027.046397,291564579.902341,298663027.046397,6560265.97558172,140264250.649975,97164660.5859424,194399919.316399,6560265.97558172,538181.168474316,0.0,0.0,140264250.649975 
 03/27  14:00:00,298558562.837801,291564579.902341,298558562.837801,6560265.97558172,120848535.786072,97164660.5859424,194399919.316399,6560265.97558172,433716.959877941,0.0,0.0,120848535.786072 
 03/27  15:00:00,298513238.092784,291564579.902341,298513238.092785,6560265.97558172,108347698.283831,97164660.5859424,194399919.316399,6560265.97558172,388392.214861476,0.0,0.0,108347698.283831 
 03/27  16:00:00,298497598.489265,291564579.902341,298497598.489265,6560265.97558172,100976908.553253,97164660.5859424,194399919.316399,6560265.97558172,372752.611341814,0.0,0.0,100976908.553253 
 03/27  17:00:00,168949850.353552,161980322.167967,168949850.353552,6560265.97558172,111516554.413028,53980366.9921902,107999955.175777,6560265.97558172,409262.210002852,0.0,0.0,111516554.413028 
 03/27  18:00:00,125844747.287131,118788184.335936,125844747.287131,6560265.97558172,124817192.752178,32388220.1953141,86399964.1406218,6560265.97558172,496296.975612991,0.0,0.0,124817192.752178 
 03/27  19:00:00,136528457.262915,118788184.335936,136528457.262915,6560265.97558172,113407252.653915,32388220.1953141,86399964.1406218,6560265.97558172,386755.33139766,0.0,0.0,113407252.653915 
 03/27  20:00:00,129367279.609916,107992110.937498,129367279.609916,6560265.97558172,123625359.255266,21592146.7968761,86399964.1406218,6560265.97558172,423900.536836928,0.0,0.0,123625359.255266 
 03/27  21:00:00,129392757.344077,107992110.937498,129392757.344077,6560265.97558172,128591166.710875,21592146.7968761,86399964.1406218,6560265.97558172,449378.270997234,0.0,0.0,128591166.710875 
 03/27  22:00:00,116851297.959152,97196037.5390598,116851297.959152,4920199.48168629,97550895.6724197,10796073.398438,86399964.1406218,4920199.48168629,344058.778405561,0.0,0.0,97550895.6724197 
 03/27  23:00:00,111488294.216381,91798000.8398408,111488294.216381,4920199.48168629,100477642.773353,5398036.69921902,86399964.1406218,4920199.48168629,379091.734854073,0.0,0.0,100477642.773353 
 03/27  24:00:00,109700604.744043,91798000.8398408,109700604.744043,3280132.98779086,65339808.5274837,5398036.69921902,86399964.1406218,3280132.98779086,231468.756411334,0.0,0.0,65339808.5274837 
 03/28  01:00:00,111446677.083168,91798000.8398408,111446677.083168,4920199.48168629,96708757.8472343,5398036.69921902,86399964.1406218,4920199.48168629,337474.601641164,0.0,0.0,96708757.8472343 
 03/28  02:00:00,111448118.067744,91798000.8398408,111448118.067744,4920199.48168629,97711455.8728137,5398036.69921902,86399964.1406218,4920199.48168629,338915.586216838,0.0,0.0,97711455.8728137 
 03/28  03:00:00,109698078.753811,91798000.8398408,109698078.753811,3280132.98779086,65739131.8094864,5398036.69921902,86399964.1406218,3280132.98779086,228942.766179558,0.0,0.0,65739131.8094864 
 03/28  04:00:00,111451229.395838,91798000.8398408,111451229.395838,4920199.48168629,99840525.4003586,5398036.69921902,86399964.1406218,4920199.48168629,342026.914310582,0.0,0.0,99840525.4003586 
 03/28  05:00:00,117207052.008024,97196037.5390598,117207052.008024,4920199.48168629,154149656.003041,10796073.398438,86399964.1406218,4920199.48168629,699812.827278132,0.0,0.0,154149656.003041 
 03/28  06:00:00,119022262.298304,97196037.5390598,119022262.298304,6560265.97558172,194487792.395605,10796073.398438,86399964.1406218,6560265.97558172,874956.62366283,0.0,0.0,194487792.395605 
 03/28  07:00:00,126207918.648529,118788184.335936,126207918.648529,6560265.97558172,188580973.897777,32388220.1953141,86399964.1406218,6560265.97558172,859468.337011023,0.0,0.0,188580973.897777 
 03/28  08:00:00,298939444.666567,291564579.902341,298939444.666567,6560265.97558172,173246573.354852,97164660.5859424,194399919.316399,6560265.97558172,814598.788644466,0.0,0.0,173246573.354852 
 03/28  09:00:00,298710693.685941,291564579.902341,298710693.685941,6560265.97558172,137309779.522851,97164660.5859424,194399919.316399,6560265.97558172,585847.808018177,0.0,0.0,137309779.522851 
 03/28  10:00:00,298571153.246039,291564579.902341,298571153.246039,6560265.97558172,105976884.026111,97164660.5859424,194399919.316399,6560265.97558172,446307.36811631,0.0,0.0,105976884.026111 
 03/28  11:00:00,298485975.660045,291564579.902341,298485975.660045,6560265.97558172,88915667.8970659,97164660.5859424,194399919.316399,6560265.97558172,361129.782122435,0.0,0.0,88915667.8970659 
 03/28  12:00:00,276861279.406518,269964588.867186,276861279.406518,6560265.97558172,82433596.5809065,97164660.5859424,172799928.281244,6560265.97558172,336424.563750187,0.0,0.0,82433596.5809065 
 03/28  13:00:00,298441595.487041,291564579.902341,298441595.487041,6560265.97558172,72694817.6267846,97164660.5859424,194399919.316399,6560265.97558172,316749.609117685,0.0,0.0,72694817.6267846 
 03/28  14:00:00,298435225.567014,291564579.902341,298435225.567014,6560265.97558172,66710544.7542847,97164660.5859424,194399919.316399,6560265.97558172,310379.689091268,0.0,0.0,66710544.7542847 
 03/28  15:00:00,298429199.525411,291564579.902341,298429199.525411,6560265.97558172,60760686.6126135,97164660.5859424,194399919.316399,6560265.97558172,304353.647488003,0.0,0.0,60760686.6126135 
 03/28  16:00:00,298427451.186996,291564579.902341,298427451.186996,6560265.97558172,59007181.4360429,97164660.5859424,194399919.316399,6560265.97558172,302605.309072812,0.0,0.0,59007181.4360429 
 03/28  17:00:00,168852550.34622,161980322.167967,168852550.34622,6560265.97558172,68103863.0442386,53980366.9921902,107999955.175777,6560265.97558172,311962.202671384,0.0,0.0,68103863.0442386 
 03/28  18:00:00,125673837.905538,118788184.335936,125673837.905538,6560265.97558172,77525518.550998,32388220.1953141,86399964.1406218,6560265.97558172,325387.594020385,0.0,0.0,77525518.550998 
 03/28  19:00:00,136461203.621243,118788184.335936,136461203.621243,6560265.97558172,75223845.5804925,32388220.1953141,86399964.1406218,6560265.97558172,319501.689725487,0.0,0.0,75223845.5804925 
 03/28  20:00:00,129266417.372456,107992110.937498,129266417.372456,6560265.97558172,78316094.9900507,21592146.7968761,86399964.1406218,6560265.97558172,323038.299376846,0.0,0.0,78316094.9900507 
 03/28  21:00:00,129268395.579882,107992110.937498,129268395.579882,6560265.97558172,79981162.8256322,21592146.7968761,86399964.1406218,6560265.97558172,325016.506802773,0.0,0.0,79981162.8256322 
 03/28  22:00:00,116752508.907891,97196037.5390598,116752508.907891,4920199.48168629,61218559.8769827,10796073.398438,86399964.1406218,4920199.48168629,245269.727144974,0.0,0.0,61218559.8769827 
 03/28  23:00:00,112569410.764183,91798000.8398408,112569410.764183,4920199.48168629,62584912.7838754,5398036.69921902,86399964.1406218,4920199.48168629,1460208.28265569,0.0,0.0,62584912.7838754 
 03/28  24:00:00,109634651.359569,91798000.8398408,109634651.359569,3280132.98779086,42386333.9200691,5398036.69921902,86399964.1406218,3280132.98779086,165515.371937523,0.0,0.0,42386333.9200691 
 03/29  01:00:00,113785084.669602,91798000.8398408,113785084.669602,4920199.48168629,64458988.6703521,5398036.69921902,86399964.1406218,4920199.48168629,2675882.18807477,0.0,0.0,64458988.6703521 
 03/29  02:00:00,112572996.493937,91798000.8398408,112572996.493937,4920199.48168629,65294447.1575311,5398036.69921902,86399964.1406218,4920199.48168629,1463794.01241003,0.0,0.0,65294447.1575311 
 03/29  03:00:00,109637997.097846,91798000.8398408,109637997.097846,3280132.98779086,44815997.5704732,5398036.69921902,86399964.1406218,3280132.98779086,168861.110214363,0.0,0.0,44815997.5704732 
 03/29  04:00:00,111364664.233677,91798000.8398408,111364664.233677,4920199.48168629,68691093.3158166,5398036.69921902,86399964.1406218,4920199.48168629,255461.752150384,0.0,0.0,68691093.3158166 
 03/29  05:00:00,118321557.999142,97196037.5390598,118321557.999142,4920199.48168629,119704158.935124,10796073.398438,86399964.1406218,4920199.48168629,1814318.81839637,0.0,0.0,119704158.935124 
 03/29  06:00:00,118944608.317527,97196037.5390598,118944608.317527,6560265.97558172,156684280.077772,10796073.398438,86399964.1406218,6560265.97558172,797302.642885126,0.0,0.0,156684280.077772 
 03/29  07:00:00,126144157.143818,118788184.335936,126144157.143818,6560265.97558172,155515593.478377,32388220.1953141,86399964.1406218,6560265.97558172,795706.832300728,0.0,0.0,155515593.478377 
 03/29  08:00:00,298656582.645628,291564579.902341,298656582.645628,6560265.97558172,117483227.214084,97164660.5859424,194399919.316399,6560265.97558172,531736.767705058,0.0,0.0,117483227.214084 
 03/29  09:00:00,298536128.071781,291564579.902341,298536128.071781,6560265.97558172,98949738.602728,97164660.5859424,194399919.316399,6560265.97558172,411282.193857886,0.0,0.0,98949738.602728 
 03/29  10:00:00,298447053.10573,291564579.902341,298447053.10573,6560265.97558172,77489000.3182517,97164660.5859424,194399919.316399,6560265.97558172,322207.22780746,0.0,0.0,77489000.3182517 
 03/29  11:00:00,298437706.72292,291564579.902341,298437706.72292,6560265.97558172,69095343.8996842,97164660.5859424,194399919.316399,6560265.97558172,312860.844997171,0.0,0.0,69095343.8996842 
 03/29  12:00:00,276835109.59207,269964588.867186,276835109.59207,6560265.97558172,66597632.2729854,97164660.5859424,172799928.281244,6560265.97558172,310254.749302516,0.0,0.0,66597632.2729854 
 03/29  13:00:00,298428527.292443,291564579.902341,298428527.292443,6560265.97558172,60098895.3424992,97164660.5859424,194399919.316399,6560265.97558172,303681.414519758,0.0,0.0,60098895.3424992 
 03/29  14:00:00,298419933.848761,291564579.902341,298419933.848761,6560265.97558172,51639882.5350118,97164660.5859424,194399919.316399,6560265.97558172,295087.970838137,0.0,0.0,51639882.5350118 
 03/29  15:00:00,298438358.005095,291564579.902341,298438358.005095,6585961.51143912,44694110.5342574,97164660.5859424,194399919.316399,6585961.51143912,287816.591314999,0.0,0.0,44694110.5342574 
 03/29  16:00:00,298522610.341116,291564579.902341,298522610.341116,6672193.23872896,42831507.8013088,97164660.5859424,194399919.316399,6672193.23872896,285837.200045927,0.0,0.0,42831507.8013088 
 03/29  17:00:00,168842324.832876,161980322.167967,168842324.832876,6560265.97558172,58190570.5553449,53980366.9921902,107999955.175777,6560265.97558172,301736.689326745,0.0,0.0,58190570.5553449 
 03/29  18:00:00,125653980.335178,118788184.335936,125653980.335178,6560265.97558172,61953679.1265763,32388220.1953141,86399964.1406218,6560265.97558172,305530.023659918,0.0,0.0,61953679.1265763 
 03/29  19:00:00,136451412.764497,118788184.335936,136451412.764497,6560265.97558172,66061274.134726,32388220.1953141,86399964.1406218,6560265.97558172,309710.832979044,0.0,0.0,66061274.134726 
 03/29  20:00:00,129256385.135506,107992110.937498,129256385.135506,6560265.97558172,69239785.8537308,21592146.7968761,86399964.1406218,6560265.97558172,313006.062426889,0.0,0.0,69239785.8537308 
 03/29  21:00:00,129258392.579957,107992110.937498,129258392.579957,6560265.97558172,71133245.0964105,21592146.7968761,86399964.1406218,6560265.97558172,315013.506877547,0.0,0.0,71133245.0964105 
 03/29  22:00:00,116748322.475738,97196037.5390598,116748322.475738,4920199.48168629,57674961.1626192,10796073.398438,86399964.1406218,4920199.48168629,241083.294991553,0.0,0.0,57674961.1626192 
 03/29  23:00:00,112567625.852798,91798000.8398408,112567625.852798,4920199.48168629,61160708.9431076,5398036.69921902,86399964.1406218,4920199.48168629,1458423.3712713,0.0,0.0,61160708.9431076 
 03/29  24:00:00,109633965.268672,91798000.8398408,109633965.268672,3280132.98779086,41857158.1755964,5398036.69921902,86399964.1406218,3280132.98779086,164829.281040573,0.0,0.0,41857158.1755964 
 03/30  01:00:00,111357944.429369,91798000.8398408,111357944.429369,4920199.48168629,63934747.7636343,5398036.69921902,86399964.1406218,4920199.48168629,248741.947841851,0.0,0.0,63934747.7636343 
 03/30  02:00:00,111359368.082744,91798000.8398408,111359368.082744,4920199.48168629,64997146.3507663,5398036.69921902,86399964.1406218,4920199.48168629,250165.601217028,0.0,0.0,64997146.3507663 
 03/30  03:00:00,109637722.080849,91798000.8398408,109637722.080849,3280132.98779086,44626638.1488499,5398036.69921902,86399964.1406218,3280132.98779086,168586.093216863,0.0,0.0,44626638.1488499 
 03/30  04:00:00,111364415.064826,91798000.8398408,111364415.064826,4920199.48168629,68527056.7195625,5398036.69921902,86399964.1406218,4920199.48168629,255212.583298441,0.0,0.0,68527056.7195625 
 03/30  05:00:00,117108645.540361,97196037.5390598,117108645.540361,4920199.48168629,119929969.8237,10796073.398438,86399964.1406218,4920199.48168629,601406.35961488,0.0,0.0,119929969.8237 
 03/30  06:00:00,115347500.039791,97196037.5390598,115347500.039791,6560265.97558172,157172538.415799,10796073.398438,86399964.1406218,6560265.97558172,797944.905149776,0.0,0.0,157172538.415799 
 03/30  07:00:00,126145247.176967,118788184.335936,126145247.176967,6560265.97558172,156347870.237208,32388220.1953141,86399964.1406218,6560265.97558172,796796.865449313,0.0,0.0,156347870.237208 
 03/30  08:00:00,298815459.935754,291564579.902341,298815459.935754,6560265.97558172,138301887.178102,97164660.5859424,194399919.316399,6560265.97558172,690614.057831455,0.0,0.0,138301887.178102 
 03/30  09:00:00,298736774.325057,291564579.902341,298736774.325057,6560265.97558172,128565604.027088,97164660.5859424,194399919.316399,6560265.97558172,611928.447134221,0.0,0.0,128565604.027088 
 03/30  10:00:00,298584758.789743,291564579.902341,298584758.789743,6560265.97558172,100636476.85539,97164660.5859424,194399919.316399,6560265.97558172,459912.911820462,0.0,0.0,100636476.85539 
 03/30  11:00:00,298445561.554504,291564579.902341,298445561.554504,6560265.97558172,75295317.2684691,97164660.5859424,194399919.316399,6560265.97558172,320715.676581398,0.0,0.0,75295317.2684691 
 03/30  12:00:00,276837558.471757,269964588.867186,276837558.471757,6560265.97558172,68962782.5760937,97164660.5859424,172799928.281244,6560265.97558172,312703.628989112,0.0,0.0,68962782.5760937 
 03/30  13:00:00,298433950.131471,291564579.902341,298433950.131471,6560265.97558172,65480019.8574161,97164660.5859424,194399919.316399,6560265.97558172,309104.253548004,0.0,0.0,65480019.8574161 
 03/30  14:00:00,298427130.613788,291564579.902341,298427130.613788,6560265.97558172,58730133.8863579,97164660.5859424,194399919.316399,6560265.97558172,302284.735864714,0.0,0.0,58730133.8863579 
 03/30  15:00:00,298425696.852501,291564579.902341,298425696.852501,6560265.97558172,57277959.5232878,97164660.5859424,194399919.316399,6560265.97558172,300850.974577759,0.0,0.0,57277959.5232878 
 03/30  16:00:00,298422526.180945,291564579.902341,298422526.180945,6560265.97558172,54181422.3313947,97164660.5859424,194399919.316399,6560265.97558172,297680.303022412,0.0,0.0,54181422.3313947 
 03/30  17:00:00,168860519.539337,161980322.167967,168860519.539337,6560265.97558172,73455861.6259084,53980366.9921902,107999955.175777,6560265.97558172,319931.395787824,0.0,0.0,73455861.6259084 
 03/30  18:00:00,125668437.270101,118788184.335936,125668437.270101,6560265.97558172,74966895.9824721,32388220.1953141,86399964.1406218,6560265.97558172,319986.958583704,0.0,0.0,74966895.9824721 
 03/30  19:00:00,136454524.76436,118788184.335936,136454524.76436,6560265.97558172,69075300.9423373,32388220.1953141,86399964.1406218,6560265.97558172,312822.832842114,0.0,0.0,69075300.9423373 
 03/30  20:00:00,129261044.766486,107992110.937498,129261044.766486,6560265.97558172,73582882.8380067,21592146.7968761,86399964.1406218,6560265.97558172,317665.693406912,0.0,0.0,73582882.8380067 
 03/30  21:00:00,129265661.96893,107992110.937498,129265661.96893,6560265.97558172,77671188.6012385,21592146.7968761,86399964.1406218,6560265.97558172,322282.895850043,0.0,0.0,77671188.6012385 
 03/30  22:00:00,116754144.238467,97196037.5390598,116754144.238467,4920199.48168629,62497433.346969,10796073.398438,86399964.1406218,4920199.48168629,246905.057721319,0.0,0.0,62497433.346969 
 03/30  23:00:00,111360604.218391,91798000.8398408,111360604.218391,4920199.48168629,65893775.7879225,5398036.69921902,86399964.1406218,4920199.48168629,251401.736863657,0.0,0.0,65893775.7879225 
 03/30  24:00:00,109638192.255757,91798000.8398408,109638192.255757,3280132.98779086,44953239.2767916,5398036.69921902,86399964.1406218,3280132.98779086,169056.268125232,0.0,0.0,44953239.2767916 
 03/31  01:00:00,111362880.575058,91798000.8398408,111362880.575058,4920199.48168629,67493626.3934919,5398036.69921902,86399964.1406218,4920199.48168629,253678.093531274,0.0,0.0,67493626.3934919 
 03/31  02:00:00,111360304.818976,91798000.8398408,111360304.818976,4920199.48168629,65676591.6431077,5398036.69921902,86399964.1406218,4920199.48168629,251102.337448463,0.0,0.0,65676591.6431077 
 03/31  03:00:00,109635966.345124,91798000.8398408,109635966.345124,3280132.98779086,43373470.3505778,5398036.69921902,86399964.1406218,3280132.98779086,166830.357492759,0.0,0.0,43373470.3505778 
 03/31  04:00:00,111363089.944899,91798000.8398408,111363089.944899,4920199.48168629,67610909.9875817,5398036.69921902,86399964.1406218,4920199.48168629,253887.463371928,0.0,0.0,67610909.9875817 
 03/31  05:00:00,117114699.131217,97196037.5390598,117114699.131217,4920199.48168629,123765134.982857,10796073.398438,86399964.1406218,4920199.48168629,607459.950470616,0.0,0.0,123765134.982857 
 03/31  06:00:00,115357204.821795,97196037.5390598,115357204.821795,6560265.97558172,163643112.326071,10796073.398438,86399964.1406218,6560265.97558172,807649.687153568,0.0,0.0,163643112.326071 
 03/31  07:00:00,126151205.52776,118788184.335936,126151205.52776,6560265.97558172,160488869.394293,32388220.1953141,86399964.1406218,6560265.97558172,802755.216242857,0.0,0.0,160488869.394293 
 03/31  08:00:00,298714751.56271,291564579.902341,298714751.56271,6560265.97558172,130901308.825391,97164660.5859424,194399919.316399,6560265.97558172,589905.684787238,0.0,0.0,130901308.825391 
 03/31  09:00:00,298623352.188062,291564579.902341,298623352.188062,6560265.97558172,110731140.197331,97164660.5859424,194399919.316399,6560265.97558172,498506.310139466,0.0,0.0,110731140.197331 
 03/31  10:00:00,298496988.472432,291564579.902341,298496988.472432,6560265.97558172,92013499.4204826,97164660.5859424,194399919.316399,6560265.97558172,372142.594509257,0.0,0.0,92013499.4204826 
 03/31  11:00:00,298442712.955023,291564579.902341,298442712.955023,6560265.97558172,73528476.2867284,97164660.5859424,194399919.316399,6560265.97558172,317867.077099839,0.0,0.0,73528476.2867284 
 03/31  12:00:00,276834690.901019,269964588.867186,276834690.901019,6560265.97558172,66189481.1044321,97164660.5859424,172799928.281244,6560265.97558172,309836.058251381,0.0,0.0,66189481.1044321 
 03/31  13:00:00,298426844.122165,291564579.902341,298426844.122165,6560265.97558172,58434899.1061646,97164660.5859424,194399919.316399,6560265.97558172,301998.244241655,0.0,0.0,58434899.1061646 
 03/31  14:00:00,298481641.873675,291564579.902341,298481641.873675,6628509.16170668,45392253.9520239,97164660.5859424,194399919.316399,6628509.16170668,288552.809626584,0.0,0.0,45392253.9520239 
 03/31  15:00:00,298715174.977552,291564579.902341,298715174.977552,6864757.87516447,42831329.42065,97164660.5859424,194399919.316399,6864757.87516447,285837.200045927,0.0,0.0,42831329.42065 
 03/31  16:00:00,298961308.236133,291564579.902341,298961308.236133,7110891.13374599,42831016.8705522,97164660.5859424,194399919.316399,7110891.13374599,285837.200045927,0.0,0.0,42831016.8705522 
 03/31  17:00:00,168847670.961771,161980322.167967,168847670.961771,6560265.97558172,63448898.2157773,53980366.9921902,107999955.175777,6560265.97558172,307082.81822226,0.0,0.0,63448898.2157773 
 03/31  18:00:00,125665914.054411,118788184.335936,125665914.054411,6560265.97558172,73360440.4384535,32388220.1953141,86399964.1406218,6560265.97558172,317463.74289332,0.0,0.0,73360440.4384535 
 03/31  19:00:00,136470162.830118,118788184.335936,136470162.830118,6560265.97558172,82694048.1727397,32388220.1953141,86399964.1406218,6560265.97558172,328460.898600112,0.0,0.0,82694048.1727397 
 03/31  20:00:00,129283890.591316,107992110.937498,129283890.591316,6560265.97558172,91455967.4698378,21592146.7968761,86399964.1406218,6560265.97558172,340511.518236393,0.0,0.0,91455967.4698378 
 03/31  21:00:00,129290541.04176,107992110.937498,129290541.04176,6560265.97558172,95705391.4890899,21592146.7968761,86399964.1406218,6560265.97558172,347161.968679948,0.0,0.0,95705391.4890899 
 03/31  22:00:00,116771453.140855,97196037.5390598,116771453.140855,4920199.48168629,73982120.3945578,10796073.398438,86399964.1406218,4920199.48168629,264213.960108896,0.0,0.0,73982120.3945578 
 03/31  23:00:00,111377005.605209,91798000.8398408,111377005.605209,4920199.48168629,75911497.4859982,5398036.69921902,86399964.1406218,4920199.48168629,267803.123681552,0.0,0.0,75911497.4859982 
 03/31  24:00:00,109654448.438063,91798000.8398408,109654448.438063,3280132.98779086,53201970.2411046,5398036.69921902,86399964.1406218,3280132.98779086,185312.450430943,0.0,0.0,53201970.2411046,76398007176.0952,46008152853.3712,2397.02476366064,1.83572529884951,4.876864202457343E-002,2.17618562996446,4.876864202457343E-002,1.233018496470349E-002,0.0,0.165169268743602,0.0,0.0,0.120081278947299,5.106904966724195E-006,9.799736557768061E-006,0.0,0.0,0.0,829.651936698352 
 04/01  01:00:00,89781908.9525129,70198009.8046853,89781908.9525129,4920199.48168629,78322007.5445639,5398036.69921902,64799973.1054663,4920199.48168629,272697.506141261,0.0,0.0,78322007.5445639 
 04/01  02:00:00,89784950.8660663,70198009.8046853,89784950.8660662,4920199.48168629,79699607.0131434,5398036.69921902,64799973.1054663,4920199.48168629,275739.419694635,0.0,0.0,79699607.0131434 
 04/01  03:00:00,88057227.4758642,70198009.8046853,88057227.4758642,3280132.98779086,54910135.2841722,5398036.69921902,64799973.1054663,3280132.98779086,188082.52338797,0.0,0.0,54910135.2841722 
 04/01  04:00:00,89800529.9806725,70198009.8046853,89800529.9806725,4920199.48168629,85657963.0272214,5398036.69921902,64799973.1054663,4920199.48168629,291318.534300872,0.0,0.0,85657963.0272214 
 04/01  05:00:00,89827719.2227914,70198009.8046853,89827719.2227914,4920199.48168629,92288989.0457271,5398036.69921902,64799973.1054663,4920199.48168629,318507.776419795,0.0,0.0,92288989.0457271 
 04/01  06:00:00,115425609.995182,97196037.5390598,115425609.995182,6560265.97558172,190628674.916731,10796073.398438,86399964.1406218,6560265.97558172,876054.860540802,0.0,0.0,190628674.916731 
 04/01  07:00:00,104633153.372846,97196037.5390598,104633153.372846,6560265.97558172,190842190.041999,10796073.398438,86399964.1406218,6560265.97558172,876849.85820477,0.0,0.0,190842190.041999 
 04/01  08:00:00,147777758.053909,140388175.371091,147777758.053909,6560265.97558172,185408265.066193,32388220.1953141,107999955.175777,6560265.97558172,829316.707235922,0.0,0.0,185408265.066193 
 04/01  09:00:00,147725040.707654,140388175.371091,147725040.707654,6560265.97558172,176259178.612073,32388220.1953141,107999955.175777,6560265.97558172,776599.360980866,0.0,0.0,176259178.612073 
 04/01  10:00:00,147575556.143681,140388175.371091,147575556.143681,6560265.97558172,156506118.194315,32388220.1953141,107999955.175777,6560265.97558172,627114.797008326,0.0,0.0,156506118.194315 
 04/01  11:00:00,147438813.377428,140388175.371091,147438813.377428,6560265.97558172,130143514.903617,32388220.1953141,107999955.175777,6560265.97558172,490372.030755233,0.0,0.0,130143514.903617 
 04/01  12:00:00,98833250.1684467,91794078.7207011,98833250.1684467,6560265.97558172,122634206.777571,16194110.0976571,75599968.623044,6560265.97558172,478905.472163884,0.0,0.0,122634206.777571 
 04/01  13:00:00,98805136.6162543,91794078.7207011,98805136.6162543,6560265.97558172,116647082.108688,16194110.0976571,75599968.623044,6560265.97558172,450791.91997144,0.0,0.0,116647082.108688 
 04/01  14:00:00,98749576.7945226,91794078.7207011,98749576.7945226,6560265.97558172,102465495.230524,16194110.0976571,75599968.623044,6560265.97558172,395232.098239815,0.0,0.0,102465495.230524 
 04/01  15:00:00,98735791.7464306,91794078.7207011,98735791.7464306,6560265.97558172,93013532.2907301,16194110.0976571,75599968.623044,6560265.97558172,381447.050147765,0.0,0.0,93013532.2907301 
 04/01  16:00:00,98713070.9985616,91794078.7207011,98713070.9985616,6560265.97558172,90676780.8725003,16194110.0976571,75599968.623044,6560265.97558172,358726.302278817,0.0,0.0,90676780.8725003 
 04/01  17:00:00,77082882.2905238,70198009.8046853,77082882.2905238,6560265.97558172,79624831.8772461,5398036.69921902,64799973.1054663,6560265.97558172,324606.510256767,0.0,0.0,79624831.8772461 
 04/01  18:00:00,75363905.3720469,70198009.8046853,75363905.3720469,4920199.48168629,61553531.104731,5398036.69921902,64799973.1054663,4920199.48168629,245696.085675268,0.0,0.0,61553531.104731 
 04/01  19:00:00,82564916.1525027,70198009.8046853,82564916.1525027,4920199.48168629,65711940.4701126,5398036.69921902,64799973.1054663,4920199.48168629,251205.786131054,0.0,0.0,65711940.4701126 
 04/01  20:00:00,88041624.8828053,70198009.8046853,88041624.8828053,3280132.98779086,47175659.3346957,5398036.69921902,64799973.1054663,3280132.98779086,172479.930329162,0.0,0.0,47175659.3346957 
 04/01  21:00:00,89776274.7605661,70198009.8046853,89776274.7605661,4920199.48168629,75490130.5148326,5398036.69921902,64799973.1054663,4920199.48168629,267063.31419448,0.0,0.0,75490130.5148326 
 04/01  22:00:00,89781933.4463627,70198009.8046853,89781933.4463627,4920199.48168629,78330134.5320553,5398036.69921902,64799973.1054663,4920199.48168629,272721.999991127,0.0,0.0,78330134.5320553 
 04/01  23:00:00,88052705.3871623,70198009.8046853,88052705.3871623,3280132.98779086,53020437.3686402,5398036.69921902,64799973.1054663,3280132.98779086,183560.434686103,0.0,0.0,53020437.3686402 
 04/01  24:00:00,89787073.9669663,70198009.8046853,89787073.9669663,4920199.48168629,80625405.0379182,5398036.69921902,64799973.1054663,4920199.48168629,277862.520594639,0.0,0.0,80625405.0379182 
 04/02  01:00:00,89791896.2044194,70198009.8046853,89791896.2044194,4920199.48168629,82574334.7538445,5398036.69921902,64799973.1054663,4920199.48168629,282684.758047835,0.0,0.0,82574334.7538445 
 04/02  02:00:00,88061224.0448794,70198009.8046853,88061224.0448794,3280132.98779086,56397292.055928,5398036.69921902,64799973.1054663,3280132.98779086,192079.092403188,0.0,0.0,56397292.055928 
 04/02  03:00:00,89827509.3056271,70198009.8046853,89827509.3056271,4920199.48168629,94521348.5505116,5398036.69921902,64799973.1054663,4920199.48168629,318297.859255512,0.0,0.0,94521348.5505116 
